"","Year","State","Classified.Days","count"
"1583",1985,"Georgia","Unhealthy.for.Sensitive.Groups.Days",4
"1584",1985,"Georgia","Very.Unhealthy.Days",4
"1585",1985,"Hawaii","Good.Days",2
"1586",1985,"Hawaii","Hazardous.Days",2
"1587",1985,"Hawaii","Moderate.Days",2
"1588",1985,"Hawaii","Unhealthy.Days",2
"1589",1985,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",2
"1590",1985,"Hawaii","Very.Unhealthy.Days",2
"1591",1985,"Idaho","Good.Days",3
"1592",1985,"Idaho","Hazardous.Days",3
"1593",1985,"Idaho","Moderate.Days",3
"1594",1985,"Idaho","Unhealthy.Days",3
"1595",1985,"Idaho","Unhealthy.for.Sensitive.Groups.Days",3
"1596",1985,"Idaho","Very.Unhealthy.Days",3
"1597",1985,"Illinois","Good.Days",20
"1598",1985,"Illinois","Hazardous.Days",20
"1599",1985,"Illinois","Moderate.Days",20
"1600",1985,"Illinois","Unhealthy.Days",20
"1601",1985,"Illinois","Unhealthy.for.Sensitive.Groups.Days",20
"1602",1985,"Illinois","Very.Unhealthy.Days",20
"1603",1985,"Indiana","Good.Days",20
"1604",1985,"Indiana","Hazardous.Days",20
"1605",1985,"Indiana","Moderate.Days",20
"1606",1985,"Indiana","Unhealthy.Days",20
"1607",1985,"Indiana","Unhealthy.for.Sensitive.Groups.Days",20
"1608",1985,"Indiana","Very.Unhealthy.Days",20
"1609",1985,"Iowa","Good.Days",9
"1610",1985,"Iowa","Hazardous.Days",9
"1611",1985,"Iowa","Moderate.Days",9
"1612",1985,"Iowa","Unhealthy.Days",9
"1613",1985,"Iowa","Unhealthy.for.Sensitive.Groups.Days",9
"1614",1985,"Iowa","Very.Unhealthy.Days",9
"1615",1985,"Kansas","Good.Days",4
"1616",1985,"Kansas","Hazardous.Days",4
"1617",1985,"Kansas","Moderate.Days",4
"1618",1985,"Kansas","Unhealthy.Days",4
"1619",1985,"Kansas","Unhealthy.for.Sensitive.Groups.Days",4
"1620",1985,"Kansas","Very.Unhealthy.Days",4
"1621",1985,"Kentucky","Good.Days",16
"1622",1985,"Kentucky","Hazardous.Days",16
"1623",1985,"Kentucky","Moderate.Days",16
"1624",1985,"Kentucky","Unhealthy.Days",16
"1625",1985,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",16
"1626",1985,"Kentucky","Very.Unhealthy.Days",16
"1627",1985,"Louisiana","Good.Days",13
"1628",1985,"Louisiana","Hazardous.Days",13
"1629",1985,"Louisiana","Moderate.Days",13
"1630",1985,"Louisiana","Unhealthy.Days",13
"1631",1985,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",13
"1632",1985,"Louisiana","Very.Unhealthy.Days",13
"1633",1985,"Maine","Good.Days",10
"1634",1985,"Maine","Hazardous.Days",10
"1635",1985,"Maine","Moderate.Days",10
"1636",1985,"Maine","Unhealthy.Days",10
"1637",1985,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"1638",1985,"Maine","Very.Unhealthy.Days",10
"1639",1985,"Maryland","Good.Days",12
"1640",1985,"Maryland","Hazardous.Days",12
"1641",1985,"Maryland","Moderate.Days",12
"1642",1985,"Maryland","Unhealthy.Days",12
"1643",1985,"Maryland","Unhealthy.for.Sensitive.Groups.Days",12
"1644",1985,"Maryland","Very.Unhealthy.Days",12
"1645",1985,"Massachusetts","Good.Days",9
"1646",1985,"Massachusetts","Hazardous.Days",9
"1647",1985,"Massachusetts","Moderate.Days",9
"1648",1985,"Massachusetts","Unhealthy.Days",9
"1649",1985,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",9
"1650",1985,"Massachusetts","Very.Unhealthy.Days",9
"1651",1985,"Michigan","Good.Days",12
"1652",1985,"Michigan","Hazardous.Days",12
"1653",1985,"Michigan","Moderate.Days",12
"1654",1985,"Michigan","Unhealthy.Days",12
"1655",1985,"Michigan","Unhealthy.for.Sensitive.Groups.Days",12
"1656",1985,"Michigan","Very.Unhealthy.Days",12
"1657",1985,"Minnesota","Good.Days",10
"1658",1985,"Minnesota","Hazardous.Days",10
"1659",1985,"Minnesota","Moderate.Days",10
"1660",1985,"Minnesota","Unhealthy.Days",10
"1661",1985,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",10
"1662",1985,"Minnesota","Very.Unhealthy.Days",10
"1663",1985,"Mississippi","Good.Days",4
"1664",1985,"Mississippi","Hazardous.Days",4
"1665",1985,"Mississippi","Moderate.Days",4
"1666",1985,"Mississippi","Unhealthy.Days",4
"1667",1985,"Mississippi","Unhealthy.for.Sensitive.Groups.Days",4
"1668",1985,"Mississippi","Very.Unhealthy.Days",4
"1669",1985,"Missouri","Good.Days",10
"1670",1985,"Missouri","Hazardous.Days",10
"1671",1985,"Missouri","Moderate.Days",10
"1672",1985,"Missouri","Unhealthy.Days",10
"1673",1985,"Missouri","Unhealthy.for.Sensitive.Groups.Days",10
"1674",1985,"Missouri","Very.Unhealthy.Days",10
"1675",1985,"Montana","Good.Days",12
"1676",1985,"Montana","Hazardous.Days",12
"1677",1985,"Montana","Moderate.Days",12
"1678",1985,"Montana","Unhealthy.Days",12
"1679",1985,"Montana","Unhealthy.for.Sensitive.Groups.Days",12
"1680",1985,"Montana","Very.Unhealthy.Days",12
"1681",1985,"Nebraska","Good.Days",3
"1682",1985,"Nebraska","Hazardous.Days",3
"1683",1985,"Nebraska","Moderate.Days",3
"1684",1985,"Nebraska","Unhealthy.Days",3
"1685",1985,"Nebraska","Unhealthy.for.Sensitive.Groups.Days",3
"1686",1985,"Nebraska","Very.Unhealthy.Days",3
"1687",1985,"Nevada","Good.Days",4
"1688",1985,"Nevada","Hazardous.Days",4
"1689",1985,"Nevada","Moderate.Days",4
"1690",1985,"Nevada","Unhealthy.Days",4
"1691",1985,"Nevada","Unhealthy.for.Sensitive.Groups.Days",4
"1692",1985,"Nevada","Very.Unhealthy.Days",4
"1693",1985,"New Hampshire","Good.Days",4
"1694",1985,"New Hampshire","Hazardous.Days",4
"1695",1985,"New Hampshire","Moderate.Days",4
"1696",1985,"New Hampshire","Unhealthy.Days",4
"1697",1985,"New Hampshire","Unhealthy.for.Sensitive.Groups.Days",4
"1698",1985,"New Hampshire","Very.Unhealthy.Days",4
"1699",1985,"New Jersey","Good.Days",15
"1700",1985,"New Jersey","Hazardous.Days",15
"1701",1985,"New Jersey","Moderate.Days",15
"1702",1985,"New Jersey","Unhealthy.Days",15
"1703",1985,"New Jersey","Unhealthy.for.Sensitive.Groups.Days",15
"1704",1985,"New Jersey","Very.Unhealthy.Days",15
"1705",1985,"New Mexico","Good.Days",7
"1706",1985,"New Mexico","Hazardous.Days",7
"1707",1985,"New Mexico","Moderate.Days",7
"1708",1985,"New Mexico","Unhealthy.Days",7
"1709",1985,"New Mexico","Unhealthy.for.Sensitive.Groups.Days",7
"1710",1985,"New Mexico","Very.Unhealthy.Days",7
"1711",1985,"New York","Good.Days",19
"1712",1985,"New York","Hazardous.Days",19
"1713",1985,"New York","Moderate.Days",19
"1714",1985,"New York","Unhealthy.Days",19
"1715",1985,"New York","Unhealthy.for.Sensitive.Groups.Days",19
"1716",1985,"New York","Very.Unhealthy.Days",19
"1717",1985,"North Carolina","Good.Days",17
"1718",1985,"North Carolina","Hazardous.Days",17
"1719",1985,"North Carolina","Moderate.Days",17
"1720",1985,"North Carolina","Unhealthy.Days",17
"1721",1985,"North Carolina","Unhealthy.for.Sensitive.Groups.Days",17
"1722",1985,"North Carolina","Very.Unhealthy.Days",17
"1723",1985,"North Dakota","Good.Days",8
"1724",1985,"North Dakota","Hazardous.Days",8
"1725",1985,"North Dakota","Moderate.Days",8
"1726",1985,"North Dakota","Unhealthy.Days",8
"1727",1985,"North Dakota","Unhealthy.for.Sensitive.Groups.Days",8
"1728",1985,"North Dakota","Very.Unhealthy.Days",8
"1729",1985,"Ohio","Good.Days",28
"1730",1985,"Ohio","Hazardous.Days",28
"1731",1985,"Ohio","Moderate.Days",28
"1732",1985,"Ohio","Unhealthy.Days",28
"1733",1985,"Ohio","Unhealthy.for.Sensitive.Groups.Days",28
"1734",1985,"Ohio","Very.Unhealthy.Days",28
"1735",1985,"Oklahoma","Good.Days",5
"1736",1985,"Oklahoma","Hazardous.Days",5
"1737",1985,"Oklahoma","Moderate.Days",5
"1738",1985,"Oklahoma","Unhealthy.Days",5
"1739",1985,"Oklahoma","Unhealthy.for.Sensitive.Groups.Days",5
"1740",1985,"Oklahoma","Very.Unhealthy.Days",5
"1741",1985,"Oregon","Good.Days",10
"1742",1985,"Oregon","Hazardous.Days",10
"1743",1985,"Oregon","Moderate.Days",10
"1744",1985,"Oregon","Unhealthy.Days",10
"1745",1985,"Oregon","Unhealthy.for.Sensitive.Groups.Days",10
"1746",1985,"Oregon","Very.Unhealthy.Days",10
"1747",1985,"Pennsylvania","Good.Days",22
"1748",1985,"Pennsylvania","Hazardous.Days",22
"1749",1985,"Pennsylvania","Moderate.Days",22
"1750",1985,"Pennsylvania","Unhealthy.Days",22
"1751",1985,"Pennsylvania","Unhealthy.for.Sensitive.Groups.Days",22
"1752",1985,"Pennsylvania","Very.Unhealthy.Days",22
"1753",1985,"Puerto Rico","Good.Days",4
"1754",1985,"Puerto Rico","Hazardous.Days",4
"1755",1985,"Puerto Rico","Moderate.Days",4
"1756",1985,"Puerto Rico","Unhealthy.Days",4
"1757",1985,"Puerto Rico","Unhealthy.for.Sensitive.Groups.Days",4
"1758",1985,"Puerto Rico","Very.Unhealthy.Days",4
"1759",1985,"Rhode Island","Good.Days",2
"1760",1985,"Rhode Island","Hazardous.Days",2
"1761",1985,"Rhode Island","Moderate.Days",2
"1762",1985,"Rhode Island","Unhealthy.Days",2
"1763",1985,"Rhode Island","Unhealthy.for.Sensitive.Groups.Days",2
"1764",1985,"Rhode Island","Very.Unhealthy.Days",2
"1765",1985,"South Carolina","Good.Days",7
"1766",1985,"South Carolina","Hazardous.Days",7
"1767",1985,"South Carolina","Moderate.Days",7
"1768",1985,"South Carolina","Unhealthy.Days",7
"1769",1985,"South Carolina","Unhealthy.for.Sensitive.Groups.Days",7
"1770",1985,"South Carolina","Very.Unhealthy.Days",7
"1771",1985,"South Dakota","Good.Days",3
"1772",1985,"South Dakota","Hazardous.Days",3
"1773",1985,"South Dakota","Moderate.Days",3
"1774",1985,"South Dakota","Unhealthy.Days",3
"1775",1985,"South Dakota","Unhealthy.for.Sensitive.Groups.Days",3
"1776",1985,"South Dakota","Very.Unhealthy.Days",3
"1777",1985,"Tennessee","Good.Days",13
"1778",1985,"Tennessee","Hazardous.Days",13
"1779",1985,"Tennessee","Moderate.Days",13
"1780",1985,"Tennessee","Unhealthy.Days",13
"1781",1985,"Tennessee","Unhealthy.for.Sensitive.Groups.Days",13
"1782",1985,"Tennessee","Very.Unhealthy.Days",13
"1783",1985,"Texas","Good.Days",18
"1784",1985,"Texas","Hazardous.Days",18
"1785",1985,"Texas","Moderate.Days",18
"1786",1985,"Texas","Unhealthy.Days",18
"1787",1985,"Texas","Unhealthy.for.Sensitive.Groups.Days",18
"1788",1985,"Texas","Very.Unhealthy.Days",18
"1789",1985,"Utah","Good.Days",5
"1790",1985,"Utah","Hazardous.Days",5
"1791",1985,"Utah","Moderate.Days",5
"1792",1985,"Utah","Unhealthy.Days",5
"1793",1985,"Utah","Unhealthy.for.Sensitive.Groups.Days",5
"1794",1985,"Utah","Very.Unhealthy.Days",5
"1795",1985,"Vermont","Good.Days",3
"1796",1985,"Vermont","Hazardous.Days",3
"1797",1985,"Vermont","Moderate.Days",3
"1798",1985,"Vermont","Unhealthy.Days",3
"1799",1985,"Vermont","Unhealthy.for.Sensitive.Groups.Days",3
"1800",1985,"Vermont","Very.Unhealthy.Days",3
"1801",1985,"Virgin Islands","Good.Days",1
"1802",1985,"Virgin Islands","Hazardous.Days",1
"1803",1985,"Virgin Islands","Moderate.Days",1
"1804",1985,"Virgin Islands","Unhealthy.Days",1
"1805",1985,"Virgin Islands","Unhealthy.for.Sensitive.Groups.Days",1
"1806",1985,"Virgin Islands","Very.Unhealthy.Days",1
"1807",1985,"Virginia","Good.Days",16
"1808",1985,"Virginia","Hazardous.Days",16
"1809",1985,"Virginia","Moderate.Days",16
"1810",1985,"Virginia","Unhealthy.Days",16
"1811",1985,"Virginia","Unhealthy.for.Sensitive.Groups.Days",16
"1812",1985,"Virginia","Very.Unhealthy.Days",16
"1813",1985,"Washington","Good.Days",14
"1814",1985,"Washington","Hazardous.Days",14
"1815",1985,"Washington","Moderate.Days",14
"1816",1985,"Washington","Unhealthy.Days",14
"1817",1985,"Washington","Unhealthy.for.Sensitive.Groups.Days",14
"1818",1985,"Washington","Very.Unhealthy.Days",14
"1819",1985,"West Virginia","Good.Days",9
"1820",1985,"West Virginia","Hazardous.Days",9
"1821",1985,"West Virginia","Moderate.Days",9
"1822",1985,"West Virginia","Unhealthy.Days",9
"1823",1985,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",9
"1824",1985,"West Virginia","Very.Unhealthy.Days",9
"1825",1985,"Wisconsin","Good.Days",20
"1826",1985,"Wisconsin","Hazardous.Days",20
"1827",1985,"Wisconsin","Moderate.Days",20
"1828",1985,"Wisconsin","Unhealthy.Days",20
"1829",1985,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",20
"1830",1985,"Wisconsin","Very.Unhealthy.Days",20
"1831",1985,"Wyoming","Good.Days",9
"1832",1985,"Wyoming","Hazardous.Days",9
"1833",1985,"Wyoming","Moderate.Days",9
"1834",1985,"Wyoming","Unhealthy.Days",9
"1835",1985,"Wyoming","Unhealthy.for.Sensitive.Groups.Days",9
"1836",1985,"Wyoming","Very.Unhealthy.Days",9
"1837",1986,"Alabama","Good.Days",6
"1838",1986,"Alabama","Hazardous.Days",6
"1839",1986,"Alabama","Moderate.Days",6
"1840",1986,"Alabama","Unhealthy.Days",6
"1841",1986,"Alabama","Unhealthy.for.Sensitive.Groups.Days",6
"1842",1986,"Alabama","Very.Unhealthy.Days",6
"1843",1986,"Alaska","Good.Days",3
"1844",1986,"Alaska","Hazardous.Days",3
"1845",1986,"Alaska","Moderate.Days",3
"1846",1986,"Alaska","Unhealthy.Days",3
"1847",1986,"Alaska","Unhealthy.for.Sensitive.Groups.Days",3
"1848",1986,"Alaska","Very.Unhealthy.Days",3
"1849",1986,"Arizona","Good.Days",10
"1850",1986,"Arizona","Hazardous.Days",10
"1851",1986,"Arizona","Moderate.Days",10
"1852",1986,"Arizona","Unhealthy.Days",10
"1853",1986,"Arizona","Unhealthy.for.Sensitive.Groups.Days",10
"1854",1986,"Arizona","Very.Unhealthy.Days",10
"1855",1986,"Arkansas","Good.Days",3
"1856",1986,"Arkansas","Hazardous.Days",3
"1857",1986,"Arkansas","Moderate.Days",3
"1858",1986,"Arkansas","Unhealthy.Days",3
"1859",1986,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",3
"1860",1986,"Arkansas","Very.Unhealthy.Days",3
"1861",1986,"California","Good.Days",47
"1862",1986,"California","Hazardous.Days",47
"1863",1986,"California","Moderate.Days",47
"1864",1986,"California","Unhealthy.Days",47
"1865",1986,"California","Unhealthy.for.Sensitive.Groups.Days",47
"1866",1986,"California","Very.Unhealthy.Days",47
"1867",1986,"Colorado","Good.Days",15
"1868",1986,"Colorado","Hazardous.Days",15
"1869",1986,"Colorado","Moderate.Days",15
"1870",1986,"Colorado","Unhealthy.Days",15
"1871",1986,"Colorado","Unhealthy.for.Sensitive.Groups.Days",15
"1872",1986,"Colorado","Very.Unhealthy.Days",15
"1873",1986,"Connecticut","Good.Days",6
"1874",1986,"Connecticut","Hazardous.Days",6
"1875",1986,"Connecticut","Moderate.Days",6
"1876",1986,"Connecticut","Unhealthy.Days",6
"1877",1986,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",6
"1878",1986,"Connecticut","Very.Unhealthy.Days",6
"1879",1986,"Delaware","Good.Days",3
"1880",1986,"Delaware","Hazardous.Days",3
"1881",1986,"Delaware","Moderate.Days",3
"1882",1986,"Delaware","Unhealthy.Days",3
"1883",1986,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"1884",1986,"Delaware","Very.Unhealthy.Days",3
"1885",1986,"District Of Columbia","Good.Days",1
"1886",1986,"District Of Columbia","Hazardous.Days",1
"1887",1986,"District Of Columbia","Moderate.Days",1
"1888",1986,"District Of Columbia","Unhealthy.Days",1
"1889",1986,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"1890",1986,"District Of Columbia","Very.Unhealthy.Days",1
"1891",1986,"Florida","Good.Days",14
"1892",1986,"Florida","Hazardous.Days",14
"1893",1986,"Florida","Moderate.Days",14
"1894",1986,"Florida","Unhealthy.Days",14
"1895",1986,"Florida","Unhealthy.for.Sensitive.Groups.Days",14
"1896",1986,"Florida","Very.Unhealthy.Days",14
"1897",1986,"Georgia","Good.Days",5
"1898",1986,"Georgia","Hazardous.Days",5
"1899",1986,"Georgia","Moderate.Days",5
"1900",1986,"Georgia","Unhealthy.Days",5
"1901",1986,"Georgia","Unhealthy.for.Sensitive.Groups.Days",5
"1902",1986,"Georgia","Very.Unhealthy.Days",5
"1903",1986,"Hawaii","Good.Days",2
"1904",1986,"Hawaii","Hazardous.Days",2
"1905",1986,"Hawaii","Moderate.Days",2
"1906",1986,"Hawaii","Unhealthy.Days",2
"1907",1986,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",2
"1908",1986,"Hawaii","Very.Unhealthy.Days",2
"1909",1986,"Idaho","Good.Days",8
"1910",1986,"Idaho","Hazardous.Days",8
"1911",1986,"Idaho","Moderate.Days",8
"1912",1986,"Idaho","Unhealthy.Days",8
"1913",1986,"Idaho","Unhealthy.for.Sensitive.Groups.Days",8
"1914",1986,"Idaho","Very.Unhealthy.Days",8
"1915",1986,"Illinois","Good.Days",21
"1916",1986,"Illinois","Hazardous.Days",21
"1917",1986,"Illinois","Moderate.Days",21
"1918",1986,"Illinois","Unhealthy.Days",21
"1919",1986,"Illinois","Unhealthy.for.Sensitive.Groups.Days",21
"1920",1986,"Illinois","Very.Unhealthy.Days",21
"1921",1986,"Indiana","Good.Days",19
"1922",1986,"Indiana","Hazardous.Days",19
"1923",1986,"Indiana","Moderate.Days",19
"1924",1986,"Indiana","Unhealthy.Days",19
"1925",1986,"Indiana","Unhealthy.for.Sensitive.Groups.Days",19
"1926",1986,"Indiana","Very.Unhealthy.Days",19
"1927",1986,"Iowa","Good.Days",9
"1928",1986,"Iowa","Hazardous.Days",9
"1929",1986,"Iowa","Moderate.Days",9
"1930",1986,"Iowa","Unhealthy.Days",9
"1931",1986,"Iowa","Unhealthy.for.Sensitive.Groups.Days",9
"1932",1986,"Iowa","Very.Unhealthy.Days",9
"1933",1986,"Kansas","Good.Days",4
"1934",1986,"Kansas","Hazardous.Days",4
"1935",1986,"Kansas","Moderate.Days",4
"1936",1986,"Kansas","Unhealthy.Days",4
"1937",1986,"Kansas","Unhealthy.for.Sensitive.Groups.Days",4
"1938",1986,"Kansas","Very.Unhealthy.Days",4
"1939",1986,"Kentucky","Good.Days",16
"1940",1986,"Kentucky","Hazardous.Days",16
"1941",1986,"Kentucky","Moderate.Days",16
"1942",1986,"Kentucky","Unhealthy.Days",16
"1943",1986,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",16
"1944",1986,"Kentucky","Very.Unhealthy.Days",16
"1945",1986,"Louisiana","Good.Days",13
"1946",1986,"Louisiana","Hazardous.Days",13
"1947",1986,"Louisiana","Moderate.Days",13
"1948",1986,"Louisiana","Unhealthy.Days",13
"1949",1986,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",13
"1950",1986,"Louisiana","Very.Unhealthy.Days",13
"1951",1986,"Maine","Good.Days",10
"1952",1986,"Maine","Hazardous.Days",10
"1953",1986,"Maine","Moderate.Days",10
"1954",1986,"Maine","Unhealthy.Days",10
"1955",1986,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"1956",1986,"Maine","Very.Unhealthy.Days",10
"1957",1986,"Maryland","Good.Days",9
"1958",1986,"Maryland","Hazardous.Days",9
"1959",1986,"Maryland","Moderate.Days",9
"1960",1986,"Maryland","Unhealthy.Days",9
"1961",1986,"Maryland","Unhealthy.for.Sensitive.Groups.Days",9
"1962",1986,"Maryland","Very.Unhealthy.Days",9
"1963",1986,"Massachusetts","Good.Days",9
"1964",1986,"Massachusetts","Hazardous.Days",9
"1965",1986,"Massachusetts","Moderate.Days",9
"1966",1986,"Massachusetts","Unhealthy.Days",9
"1967",1986,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",9
"1968",1986,"Massachusetts","Very.Unhealthy.Days",9
"1969",1986,"Michigan","Good.Days",11
"1970",1986,"Michigan","Hazardous.Days",11
"1971",1986,"Michigan","Moderate.Days",11
"1972",1986,"Michigan","Unhealthy.Days",11
"1973",1986,"Michigan","Unhealthy.for.Sensitive.Groups.Days",11
"1974",1986,"Michigan","Very.Unhealthy.Days",11
"1975",1986,"Minnesota","Good.Days",10
"1976",1986,"Minnesota","Hazardous.Days",10
"1977",1986,"Minnesota","Moderate.Days",10
"1978",1986,"Minnesota","Unhealthy.Days",10
"1979",1986,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",10
"1980",1986,"Minnesota","Very.Unhealthy.Days",10
"1981",1986,"Mississippi","Good.Days",4
"1982",1986,"Mississippi","Hazardous.Days",4
"1983",1986,"Mississippi","Moderate.Days",4
"1984",1986,"Mississippi","Unhealthy.Days",4
"1985",1986,"Mississippi","Unhealthy.for.Sensitive.Groups.Days",4
"1986",1986,"Mississippi","Very.Unhealthy.Days",4
"1987",1986,"Missouri","Good.Days",10
"1988",1986,"Missouri","Hazardous.Days",10
"1989",1986,"Missouri","Moderate.Days",10
"1990",1986,"Missouri","Unhealthy.Days",10
"1991",1986,"Missouri","Unhealthy.for.Sensitive.Groups.Days",10
"1992",1986,"Missouri","Very.Unhealthy.Days",10
"1993",1986,"Montana","Good.Days",13
"1994",1986,"Montana","Hazardous.Days",13
"1995",1986,"Montana","Moderate.Days",13
"1996",1986,"Montana","Unhealthy.Days",13
"1997",1986,"Montana","Unhealthy.for.Sensitive.Groups.Days",13
"1998",1986,"Montana","Very.Unhealthy.Days",13
"1999",1986,"Nebraska","Good.Days",3
"2000",1986,"Nebraska","Hazardous.Days",3
"2001",1986,"Nebraska","Moderate.Days",3
"2002",1986,"Nebraska","Unhealthy.Days",3
"2003",1986,"Nebraska","Unhealthy.for.Sensitive.Groups.Days",3
"2004",1986,"Nebraska","Very.Unhealthy.Days",3
"2005",1986,"Nevada","Good.Days",4
"2006",1986,"Nevada","Hazardous.Days",4
"2007",1986,"Nevada","Moderate.Days",4
"2008",1986,"Nevada","Unhealthy.Days",4
"2009",1986,"Nevada","Unhealthy.for.Sensitive.Groups.Days",4
