"","State","County","Median.AQI"
"7999","Texas","Potter",15
"8000","Texas","Smith",16
"8001","Texas","Tarrant",41
"8002","Texas","Travis",38
"8003","Texas","Victoria",34
"8004","Texas","Webb",26
"8005","Utah","Davis",57
"8006","Utah","Garfield",12
"8007","Utah","Iron",19
"8008","Utah","Salt Lake",91
"8009","Utah","San Juan",34
"8010","Utah","Utah",50
"8011","Utah","Weber",48
"8012","Vermont","Bennington",39
"8013","Vermont","Chittenden",33
"8014","Vermont","Rutland",25
"8015","Vermont","Windham",18
"8016","Virgin Islands","St Croix",50
"8017","Virgin Islands","St John",21
"8018","Virginia","Arlington",42
"8019","Virginia","Bristol City",21
"8020","Virginia","Carroll",21
"8021","Virginia","Charles",44
"8022","Virginia","Chesterfield",44
"8023","Virginia","Covington City",22
"8024","Virginia","Fairfax",55
"8025","Virginia","Fauquier",45
"8026","Virginia","Frederick",44
"8027","Virginia","Giles",42
"8028","Virginia","Hampton City",39
"8029","Virginia","Hanover",47
"8030","Virginia","Henrico",42
"8031","Virginia","Loudoun",17
"8032","Virginia","Lynchburg City",20
"8033","Virginia","Madison",43
"8034","Virginia","Norfolk City",40
"8035","Virginia","Prince Edward",38
"8036","Virginia","Prince William",38
"8037","Virginia","Richmond City",40
"8038","Virginia","Roanoke",38
"8039","Virginia","Roanoke City",32
"8040","Virginia","Stafford",35
"8041","Virginia","Suffolk City",46
"8042","Virginia","Winchester City",20
"8043","Virginia","Wythe",45
"8044","Washington","Asotin",27
"8045","Washington","Benton",19
"8046","Washington","Chelan",18
"8047","Washington","Clallam",46
"8048","Washington","Clark",31
"8049","Washington","Cowlitz",19
"8050","Washington","Grays Harbor",41
"8051","Washington","Jefferson",21
"8052","Washington","King",50
"8053","Washington","Kitsap",19
"8054","Washington","Mason",28
"8055","Washington","Pierce",46
"8056","Washington","Skagit",29
"8057","Washington","Snohomish",50
"8058","Washington","Spokane",56
"8059","Washington","Stevens",61
"8060","Washington","Thurston",23
"8061","Washington","Walla Walla",27
"8062","Washington","Whatcom",30
"8063","Washington","Yakima",41
"8064","West Virginia","Brooke",65
"8065","West Virginia","Cabell",41
"8066","West Virginia","Gilmer",33
"8067","West Virginia","Greenbrier",39
"8068","West Virginia","Hancock",113
"8069","West Virginia","Kanawha",35
"8070","West Virginia","Marshall",74
"8071","West Virginia","Monongalia",52
"8072","West Virginia","Ohio",57
"8073","West Virginia","Tucker",37
"8074","West Virginia","Wood",52
"8075","Wisconsin","Brown",36
"8076","Wisconsin","Columbia",37
"8077","Wisconsin","Dane",29
"8078","Wisconsin","Dodge",39
"8079","Wisconsin","Door",33
"8080","Wisconsin","Fond du Lac",39
"8081","Wisconsin","Jefferson",36
"8082","Wisconsin","Kenosha",38
"8083","Wisconsin","Kewaunee",35
"8084","Wisconsin","Manitowoc",31
"8085","Wisconsin","Marathon",33
"8086","Wisconsin","Milwaukee",41
"8087","Wisconsin","Oneida",11
"8088","Wisconsin","Outagamie",34
"8089","Wisconsin","Ozaukee",34
"8090","Wisconsin","Racine",30
"8091","Wisconsin","Rock",36
"8092","Wisconsin","Sheboygan",34
"8093","Wisconsin","Taylor",32
"8094","Wisconsin","Vilas",7
"8095","Wisconsin","Walworth",36
"8096","Wisconsin","Waukesha",26
"8097","Wyoming","Albany",45
"8098","Wyoming","Campbell",24
"8099","Wyoming","Fremont",22
"8100","Wyoming","Laramie",15
"8101","Wyoming","Natrona",19
"8102","Wyoming","Park",14
"8103","Wyoming","Sheridan",31
"8104","Wyoming","Sublette",44
"8105","Wyoming","Sweetwater",26
"8106","Wyoming","Teton",38
"8107","Alabama","Clay",44
"8108","Alabama","DeKalb",44
"8109","Alabama","Elmore",44
"8110","Alabama","Escambia",23
"8111","Alabama","Etowah",31
"8112","Alabama","Jefferson",53
"8113","Alabama","Lawrence",43
"8114","Alabama","Madison",44
"8115","Alabama","Mobile",55
"8116","Alabama","Montgomery",31
"8117","Alabama","Morgan",44
"8118","Alabama","Pike",19
"8119","Alabama","Russell",23
"8120","Alabama","Shelby",40
"8121","Alabama","Sumter",37
"8122","Alabama","Tuscaloosa",23
"8123","Alaska","Anchorage ",43
"8124","Alaska","Denali ",31
"8125","Alaska","Fairbanks North Star ",35
"8126","Alaska","Juneau ",17
"8127","Arizona","Cochise",44
"8128","Arizona","Coconino",44
"8129","Arizona","Gila",23
"8130","Arizona","Maricopa",65
"8131","Arizona","Navajo",15
"8132","Arizona","Pima",52
"8133","Arizona","Pinal",47
"8134","Arizona","Santa Cruz",35
"8135","Arizona","Yavapai",18
"8136","Arizona","Yuma",0
"8137","Arkansas","Arkansas",24
"8138","Arkansas","Ashley",24
"8139","Arkansas","Clark",37
"8140","Arkansas","Crittenden",35
"8141","Arkansas","Garland",19
"8142","Arkansas","Newton",37
"8143","Arkansas","Polk",20
"8144","Arkansas","Pulaski",38
"8145","Arkansas","Union",29
"8146","Arkansas","Washington",19
"8147","California","Alameda",38
"8148","California","Amador",43
"8149","California","Butte",38
"8150","California","Colusa",37
"8151","California","Contra Costa",43
"8152","California","Del Norte",29
"8153","California","El Dorado",51
"8154","California","Fresno",68
"8155","California","Glenn",37
"8156","California","Imperial",62
"8157","California","Inyo",38
"8158","California","Kern",89
"8159","California","Kings",40
"8160","California","Lake",29
"8161","California","Los Angeles",108
"8162","California","Madera",48
"8163","California","Marin",32
"8164","California","Mariposa",40
"8165","California","Mendocino",28
"8166","California","Merced",47
"8167","California","Mono",46
"8168","California","Monterey",35
"8169","California","Napa",35
"8170","California","Nevada",38
"8171","California","Orange",67
"8172","California","Placer",47
"8173","California","Plumas",46
"8174","California","Riverside",100
"8175","California","Sacramento",49
"8176","California","San Benito",42
"8177","California","San Bernardino",119
"8178","California","San Diego",80
"8179","California","San Francisco",37
"8180","California","San Joaquin",46
"8181","California","San Luis Obispo",40
"8182","California","San Mateo",32
"8183","California","Santa Barbara",56
"8184","California","Santa Clara",44
"8185","California","Santa Cruz",31
"8186","California","Shasta",39
"8187","California","Siskiyou",30
"8188","California","Solano",38
"8189","California","Sonoma",37
"8190","California","Stanislaus",47
"8191","California","Sutter",43
"8192","California","Tehama",37
"8193","California","Tulare",67
"8194","California","Tuolumne",43
"8195","California","Ventura",64
"8196","California","Yolo",38
"8197","Colorado","Adams",52
"8198","Colorado","Alamosa",20
"8199","Colorado","Arapahoe",46
"8200","Colorado","Archuleta",36
"8201","Colorado","Boulder",43
"8202","Colorado","Delta",26
"8203","Colorado","Denver",58
"8204","Colorado","Douglas",44
"8205","Colorado","El Paso",48
"8206","Colorado","Fremont",17
"8207","Colorado","Garfield",32
"8208","Colorado","Gunnison",45
"8209","Colorado","Jefferson",44
"8210","Colorado","La Plata",43
"8211","Colorado","Larimer",45
"8212","Colorado","Mesa",32
"8213","Colorado","Montezuma",34
"8214","Colorado","Pitkin",19
"8215","Colorado","Prowers",20
"8216","Colorado","Pueblo",23
"8217","Colorado","Routt",25
"8218","Colorado","San Juan",11
"8219","Colorado","San Miguel",31
"8220","Colorado","Weld",38
"8221","Connecticut","Fairfield",49
"8222","Connecticut","Hartford",40
"8223","Connecticut","Litchfield",38
"8224","Connecticut","Middlesex",38
"8225","Connecticut","New Haven",57
"8226","Connecticut","New London",34
"8227","Connecticut","Tolland",30
"8228","Connecticut","Windham",15
"8229","Country Of Mexico","SONORA",49
"8230","Delaware","Kent",39
"8231","Delaware","New Castle",72
"8232","Delaware","Sussex",49
"8233","District Of Columbia","District of Columbia",56
"8234","Florida","Alachua",20
"8235","Florida","Bay",26
"8236","Florida","Brevard",36
"8237","Florida","Broward",39
"8238","Florida","Citrus",44
"8239","Florida","Duval",48
"8240","Florida","Escambia",49
"8241","Florida","Hamilton",16
"8242","Florida","Hillsborough",89
"8243","Florida","Lee",34
"8244","Florida","Liberty",39
"8245","Florida","Manatee",38
"8246","Florida","Miami-Dade",38
"8247","Florida","Nassau",23
"8248","Florida","Okaloosa",23
"8249","Florida","Orange",40
"8250","Florida","Osceola",31
"8251","Florida","Palm Beach",37
"8252","Florida","Pasco",41
"8253","Florida","Pinellas",51
"8254","Florida","Polk",39
"8255","Florida","Putnam",14
"8256","Florida","Sarasota",45
"8257","Florida","Seminole",36
"8258","Florida","Volusia",36
"8259","Georgia","Charlton",45
"8260","Georgia","Chatham",13
"8261","Georgia","Chattooga",17
"8262","Georgia","Dawson",48
"8263","Georgia","DeKalb",41
"8264","Georgia","Douglas",51
"8265","Georgia","Floyd",17
"8266","Georgia","Fulton",55
"8267","Georgia","Glynn",6
"8268","Georgia","Muscogee",42
"8269","Georgia","Pike",42
"8270","Georgia","Richmond",46
"8271","Georgia","Rockdale",54
"8272","Georgia","Sumter",41
"8273","Georgia","Washington",24
"8274","Hawaii","Hawaii",31
"8275","Hawaii","Honolulu",30
"8276","Hawaii","Kauai",13
"8277","Hawaii","Maui",28
"8278","Idaho","Ada",32
"8279","Idaho","Bannock",31
"8280","Idaho","Bonner",30
"8281","Idaho","Bonneville",29
"8282","Idaho","Butte",39
"8283","Idaho","Canyon",38
"8284","Idaho","Caribou",20
"8285","Idaho","Kootenai",32
"8286","Idaho","Lemhi",25
"8287","Idaho","Nez Perce",34
"8288","Idaho","Shoshone",36
"8289","Illinois","Adams",31
"8290","Illinois","Champaign",30
"8291","Illinois","Cook",71
"8292","Illinois","DuPage",31
"8293","Illinois","Effingham",41
"8294","Illinois","Jersey",38
"8295","Illinois","Kane",31
"8296","Illinois","La Salle",21
"8297","Illinois","Lake",30
"8298","Illinois","Macon",34
"8299","Illinois","Macoupin",36
"8300","Illinois","Madison",77
"8301","Illinois","McHenry",33
"8302","Illinois","Peoria",43
"8303","Illinois","Randolph",40
"8304","Illinois","Rock Island",29
"8305","Illinois","Saint Clair",77
"8306","Illinois","Sangamon",39
"8307","Illinois","Tazewell",23
"8308","Illinois","Wabash",31
"8309","Illinois","Will",33
"8310","Illinois","Winnebago",29
"8311","Indiana","Allen",35
"8312","Indiana","Clark",47
"8313","Indiana","Daviess",36
"8314","Indiana","Dubois",24
"8315","Indiana","Elkhart",42
"8316","Indiana","Floyd",41
"8317","Indiana","Gibson",43
"8318","Indiana","Hamilton",49
"8319","Indiana","Knox",35
"8320","Indiana","LaPorte",40
"8321","Indiana","Lake",51
"8322","Indiana","Madison",45
"8323","Indiana","Marion",76
"8324","Indiana","Porter",46
"8325","Indiana","Posey",29
"8326","Indiana","Spencer",61
"8327","Indiana","St. Joseph",37
"8328","Indiana","Sullivan",29
"8329","Indiana","Tippecanoe",25
"8330","Indiana","Vanderburgh",57
"8331","Indiana","Vigo",46
"8332","Indiana","Wabash",30
"8333","Indiana","Warrick",107
"8334","Iowa","Black Hawk",27
"8335","Iowa","Cerro Gordo",31
"8336","Iowa","Clinton",31
"8337","Iowa","Lee",10
"8338","Iowa","Linn",49
"8339","Iowa","Muscatine",34
"8340","Iowa","Polk",35
"8341","Iowa","Scott",38
"8342","Iowa","Van Buren",24
"8343","Iowa","Woodbury",18
"8344","Kansas","Ford",34
"8345","Kansas","Johnson",20
"8346","Kansas","Neosho",21
"8347","Kansas","Sedgwick",37
"8348","Kansas","Shawnee",24
"8349","Kansas","Sherman",25
"8350","Kansas","Wyandotte",35
"8351","Kentucky","Bell",41
"8352","Kentucky","Boone",44
"8353","Kentucky","Boyd",58
"8354","Kentucky","Bullitt",36
"8355","Kentucky","Campbell",46
"8356","Kentucky","Carter",22
"8357","Kentucky","Christian",42
"8358","Kentucky","Daviess",49
"8359","Kentucky","Edmonson",40
"8360","Kentucky","Fayette",44
"8361","Kentucky","Greenup",41
"8362","Kentucky","Hancock",47
"8363","Kentucky","Hardin",44
"8364","Kentucky","Henderson",64
"8365","Kentucky","Jefferson",62
"8366","Kentucky","Jessamine",44
"8367","Kentucky","Livingston",43
"8368","Kentucky","Madison",19
"8369","Kentucky","Marshall",22
"8370","Kentucky","McCracken",43
"8371","Kentucky","Morgan",31
"8372","Kentucky","Oldham",43
"8373","Kentucky","Perry",31
"8374","Kentucky","Pike",43
"8375","Kentucky","Pulaski",44
"8376","Kentucky","Simpson",36
"8377","Kentucky","Trigg",24
"8378","Kentucky","Warren",18
"8379","Kentucky","Washington",42
"8380","Louisiana","Ascension",35
"8381","Louisiana","Bossier",36
"8382","Louisiana","Caddo",39
"8383","Louisiana","Calcasieu",42
"8384","Louisiana","East Baton Rouge",47
"8385","Louisiana","Iberville",41
"8386","Louisiana","Jefferson",39
"8387","Louisiana","Lafayette",31
"8388","Louisiana","Lafourche",37
"8389","Louisiana","Livingston",40
"8390","Louisiana","Orleans",38
"8391","Louisiana","Ouachita",35
"8392","Louisiana","Pointe Coupee",35
"8393","Louisiana","Rapides",17
"8394","Louisiana","St. Bernard",44
"8395","Louisiana","St. Charles",36
"8396","Louisiana","St. James",31
"8397","Louisiana","St. John the Baptist",36
"8398","Louisiana","West Baton Rouge",36
"8399","Maine","Androscoggin",16
"8400","Maine","Aroostook",54
"8401","Maine","Cumberland",37
"8402","Maine","Hancock",33
"8403","Maine","Kennebec",33
"8404","Maine","Knox",33
"8405","Maine","Oxford",31
"8406","Maine","Penobscot",37
"8407","Maine","Washington",29
"8408","Maine","York",36
"8409","Maryland","Allegany",23
"8410","Maryland","Anne Arundel",50
"8411","Maryland","Baltimore",43
"8412","Maryland","Baltimore (City)",53
"8413","Maryland","Carroll",50
"8414","Maryland","Cecil",44
"8415","Maryland","Charles",58
"8416","Maryland","Frederick",28
"8417","Maryland","Garrett",22
"8418","Maryland","Harford",37
"8419","Maryland","Kent",54
"8420","Maryland","Montgomery",33
"8421","Maryland","Prince George's",43
"8422","Maryland","Washington",23
"8423","Massachusetts","Barnstable",41
"8424","Massachusetts","Berkshire",41
"8425","Massachusetts","Bristol",44
"8426","Massachusetts","Essex",51
"8427","Massachusetts","Hampden",49
"8428","Massachusetts","Hampshire",44
"8429","Massachusetts","Middlesex",41
"8430","Massachusetts","Norfolk",38
"8431","Massachusetts","Plymouth",32
"8432","Massachusetts","Suffolk",59
"8433","Massachusetts","Worcester",47
"8434","Michigan","Allegan",40
"8435","Michigan","Bay",22
"8436","Michigan","Benzie",42
"8437","Michigan","Berrien",43
"8438","Michigan","Cass",44
"8439","Michigan","Clinton",40
"8440","Michigan","Genesee",34
"8441","Michigan","Huron",35
"8442","Michigan","Ingham",39
"8443","Michigan","Kalamazoo",38
"8444","Michigan","Kent",30
"8445","Michigan","Lenawee",41
"8446","Michigan","Macomb",35
"8447","Michigan","Manistee",33
"8448","Michigan","Mason",45
"8449","Michigan","Midland",19
"8450","Michigan","Monroe",35
"8451","Michigan","Muskegon",41
"8452","Michigan","Oakland",26
"8453","Michigan","St. Clair",40
"8454","Michigan","Tuscola",33
"8455","Michigan","Washtenaw",34
"8456","Michigan","Wayne",61
"8457","Minnesota","Anoka",30
"8458","Minnesota","Carlton",11
"8459","Minnesota","Dakota",32
"8460","Minnesota","Hennepin",40
"8461","Minnesota","Lake",23
"8462","Minnesota","Olmsted",32
"8463","Minnesota","Ramsey",38
"8464","Minnesota","Saint Louis",19
"8465","Minnesota","Stearns",25
"8466","Minnesota","Washington",35
"8467","Mississippi","DeSoto",40
"8468","Mississippi","Hancock",45
"8469","Mississippi","Harrison",10
"8470","Mississippi","Hinds",33
"8471","Mississippi","Jackson",37
"8472","Mississippi","Lauderdale",33
"8473","Mississippi","Lee",35
"8474","Mississippi","Yalobusha",40
"8475","Missouri","Buchanan",25
"8476","Missouri","Clay",41
"8477","Missouri","Greene",44
"8478","Missouri","Iron",30
"8479","Missouri","Jackson",34
"8480","Missouri","Jefferson",41
"8481","Missouri","Monroe",35
"8482","Missouri","Saint Charles",29
"8483","Missouri","Saint Louis",57
"8484","Missouri","St. Louis City",56
"8485","Missouri","Taney",13
"8486","Montana","Cascade",19
"8487","Montana","Fergus",15
"8488","Montana","Flathead",35
"8489","Montana","Gallatin",37
"8490","Montana","Lake",24
"8491","Montana","Lewis and Clark",54
"8492","Montana","Lincoln",44
"8493","Montana","Missoula",41
"8494","Montana","Phillips",11
"8495","Montana","Roosevelt",15
"8496","Montana","Rosebud",19
"8497","Montana","Sanders",30
"8498","Montana","Silver Bow",20
"8499","Montana","Yellowstone",127
"8500","Nebraska","Cass",23
"8501","Nebraska","Douglas",33
"8502","Nebraska","Lancaster",29
"8503","Nebraska","Scotts Bluff",22
"8504","Nevada","Carson City",16
"8505","Nevada","Churchill",32
"8506","Nevada","Clark",61
"8507","Nevada","Douglas",41
"8508","Nevada","Elko",18
"8509","Nevada","Washoe",47
"8510","Nevada","White Pine",31
"8511","New Hampshire","Cheshire",35
"8512","New Hampshire","Coos",49
"8513","New Hampshire","Grafton",31
"8514","New Hampshire","Hillsborough",42
"8515","New Hampshire","Merrimack",37
"8516","New Hampshire","Rockingham",34
"8517","New Jersey","Atlantic",39
"8518","New Jersey","Bergen",46
"8519","New Jersey","Camden",49
"8520","New Jersey","Cumberland",38
"8521","New Jersey","Essex",52
"8522","New Jersey","Gloucester",39
"8523","New Jersey","Hudson",51
